Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,6th Ave #6,100 6th Avenue,,Edmonds,WA,98020,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,47.8040624,-122.3735496,2021-08-04,147697,2021-08-04 00:20:18 UTC,,,,2019-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,
ELEC,City Park #1,600 3rd Avenue South,,Edmonds,WA,98020,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,47.8051107,-122.3813841,2021-08-04,147698,2021-08-04 00:20:18 UTC,,,,2019-07-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,
ELEC,531605: Park East Business Park,18005 Northeast 68th Street,,Redmond,WA,98052,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6665847,-122.0991426,2021-08-04,147699,2021-08-04 00:20:18 UTC,,,,2018-11-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$2.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,531606 : Willows Commerce Park - DigiPen,9931 Willows Road,,Redmond,WA,98052,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,47.688818,-122.150315,2021-08-04,147700,2021-08-04 00:20:18 UTC,,,,2019-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.25/Hr Parking Fee,,,,,,,,,,
ELEC,"Walgreens - Kirkland, WA #6258",11607 98th Ave NE,,Kirkland,WA,98034,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,47.7047402,-122.2108592,2021-08-04,147702,2021-08-04 00:20:18 UTC,,,,2012-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,
ELEC,"Walgreens - Kirkland, WA #4156",12405 NE 85th St,,Kirkland,WA,98033,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,47.67881,-122.17536,2021-08-04,147703,2021-08-04 00:20:18 UTC,,,,2012-02-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,
ELEC,Whitman College,147 South Park Street,,Walla Walla,WA,99362,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,46.0705799,-118.3306351,2021-08-04,147706,2021-08-04 00:20:18 UTC,,,,2018-08-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.35/Hr Parking Fee,,,,,,,,,,
ELEC,Sequim City/ Clallam PUD,150 N. Govan Ave,Charging station owner is City of Sequim. Landowner is Clallam County PUD.,Sequim,WA,98382,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,48.079887824216,-123.09749698672,2021-08-04,147707,2021-08-04 00:20:18 UTC,,,,2019-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$10.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,"Walgreens - Seattle, WA #4157",859 NE Northgate Way,,Seattle,WA,98125,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,47.7084377,-122.3179225,2021-08-04,147708,2021-08-04 00:20:18 UTC,,,,2015-08-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,
ELEC,Cochran Main Office,12500 Aurora Avenue,,Seattle,WA,98133,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,47.7199844,-122.3440925,2021-08-04,147709,2021-08-04 00:20:18 UTC,,,,2019-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,"Walgreens - Bellevue, WA #3662",647 140th Ave NE,,Bellevue,WA,98005,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6165569,-122.1537017,2021-08-04,147710,2021-08-04 00:20:18 UTC,,,,2012-03-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,
ELEC,South Building,10215 Greenwood Ave. North,,Seattle,WA,98133,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,47.7033895,-122.3558363,2021-08-04,147711,2021-08-04 00:20:18 UTC,,,,2019-07-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,Discovery West Apartments,"580 8th Ave., NE",The stations are located directly next to the astroturf open field.,Issaquah,WA,98029,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,3,,,SemaCharge Network,https://semaconnect.com/,GPS,47.5365604,-122.0205442,2021-08-04,147715,2021-08-04 00:20:18 UTC,,,,2016-03-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,Bellevue Corporate Plaza,"600 108th Avenue, NE
Suite 116",,Bellevue,WA,98004,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6159842,-122.195596,2021-08-04,147716,2021-08-04 00:20:18 UTC,,,,2017-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,Swedish Medical Center Issaquah Campus,751 N.E. Blakely Drive,,Issaquah,WA,98027,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,3,,,SemaCharge Network,https://semaconnect.com/,GPS,47.536237,-122.0220539,2021-08-04,147717,2021-08-04 00:20:18 UTC,,,,2014-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00-$4.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,531607 : Centre 425 / Everest,425 106th Avenue Northeast,,Bellevue,WA,98004,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6141795,-122.199362,2021-08-04,147719,2021-08-04 00:20:18 UTC,,,,2019-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,Venn at Main Apartments,10333 NE 1st St,,Bellevue,WA,98004,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6110064,-122.2021671,2021-08-04,147720,2021-08-04 00:20:18 UTC,,,,2019-09-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,Legacy Partners Commercial,"7525 SE 4th Street, Suite 180",,Mercer Island,WA,98040,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,47.60692,-122.1987223,2021-08-04,147722,2021-08-04 00:20:18 UTC,,,,2019-07-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,531614 :Sunset Corporate Campus,13810 Southeast Eastgate Way,Parking lot fees will apply,Bellevue,WA,98005,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,47.5806355,-122.1564536,2021-08-04,147724,2021-08-04 00:20:18 UTC,,,,2018-12-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,Sunset Corporate Campus,13810 Southeast Eastgate Way,,Bellevue,WA,98005,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,47.5806355,-122.1564536,2021-08-04,147725,2021-08-04 00:20:18 UTC,,,,2018-12-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,The Commons at Ballard,"5621 22nd Avenue, NW",,Seattle,WA,98107,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,8,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6699634,-122.3847489,2021-08-04,147727,2021-08-04 00:20:18 UTC,,,,2017-01-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$1.50/Hr Variable Parking Fee, $0.15/kWh Energy Fee",,,,,,,,,,
ELEC,WSU Wine Science,359 University Drive,,Richland,WA,99354,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,46.3343983,-119.269803,2021-08-04,147728,2021-08-04 00:20:18 UTC,,,,2015-07-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,"Walgreens - Mercer Island, WA #3733",7707 SE 27th St,,Mercer Island,WA,98040,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,47.5866676,-122.2340887,2021-08-04,147730,2021-08-04 00:20:18 UTC,,,,2012-02-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,
ELEC,Central Co-op,1600 East Madison Street,,Seattle,WA,98122,,800-663-5633,E,,Public,MO: 07:00am-11:00pm; TU: 07:00am-11:00pm; WE: 07:00am-11:00pm; TH: 07:00am-11:00pm; FR: 07:00am-11:00pm; SA: 07:00am-11:00pm; SU: 07:00am-11:00pm,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6154894,-122.3110069,2021-08-04,147731,2021-08-04 00:20:18 UTC,,,,2014-01-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00-$3.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,531613 - 1000-1100 Dexter Avenue N,1000 Dexter Avenue North,Public hours are M-F 6 am -9pm.,Seattle,WA,98109,,800-663-5633,E,,Public,MO: 06:00am-09:00pm; TU: 06:00am-09:00pm; WE: 06:00am-09:00pm; TH: 06:00am-09:00pm; FR: 06:00am-09:00pm; SA: Closed; SU: Closed,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6283848,-122.3418983,2021-08-04,147732,2021-08-04 00:20:18 UTC,,,,2018-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$15.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,Juxt,"810 Dexter Ave., North",,Seattle,WA,98109,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6266892,-122.341933,2021-08-04,147733,2021-08-04 00:20:18 UTC,,,,2017-01-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,531620 : Centre 425/Everest,501 Fairview Avenue North,Additional garage fees will apply,Seattle,WA,98109,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6233435,-122.334684,2021-08-04,147734,2021-08-04 00:20:18 UTC,,,,2018-12-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$2.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,Troy Block,300 Boren Avenue North,,Seattle,WA,98109,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,10,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6211672,-122.3354501,2021-08-04,147737,2021-08-04 00:20:18 UTC,,,,2017-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,431602 : Kinects Tower - 1823 Minor Avenue,1823 Minor Avenue,The stations are in an access only garage. No public charging available.,Seattle,WA,98101,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,3,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6171782,-122.3313731,2021-08-04,147741,2021-08-04 00:20:18 UTC,,,,2019-01-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,Tilt49 Realty LLC,1812 Boren Avenue,,Seattle,WA,98101,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6170248,-122.3322181,2021-08-04,147742,2021-08-04 00:20:18 UTC,,,,2017-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,Hill 7 Station,1099 Stewart Street,,Seattle,WA,98101,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,7,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6164918,-122.3324879,2021-08-04,147743,2021-08-04 00:20:18 UTC,,,,2018-10-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,1007 Stewart Street,1007 Stewart Street,,Seattle,WA,98101,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6163395,-122.3330877,2021-08-04,147744,2021-08-04 00:20:18 UTC,,,,2019-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,531628 : 2201 Westlake,2201 Westlake Avenue,,Seattle,WA,98109,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,47.618090056138,-122.33892002021,2021-08-04,147745,2021-08-04 00:20:18 UTC,,,,2019-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,531622 : 818 Stewart Street Holdco LLC,818 Stewart Street,,Seattle,WA,98101,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6156458,-122.3350555,2021-08-04,147746,2021-08-04 00:20:18 UTC,,,,2019-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$3.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,818 Stewart Street Holdco LLC,818 Stewart Street,,Seattle,WA,98101,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6156458,-122.3350555,2021-08-04,147747,2021-08-04 00:20:18 UTC,,,,2019-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$3.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,1918 Eight Avenue Holdco LLC,1918 8th Avenue,,Seattle,WA,98101,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6156878,-122.3359895,2021-08-04,147748,2021-08-04 00:20:18 UTC,,,,2019-01-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.50-$3.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,531623 : 1918 Eight Avenue Holdco LLC,1918 8th Avenue,,Seattle,WA,98101,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6156878,-122.3359895,2021-08-04,147749,2021-08-04 00:20:18 UTC,,,,2019-01-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.50-$3.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,531604 : 600 Broadway,600 Broadway,Additional garage rates will apply.,Seattle,WA,98122,,800-663-5633,E,,Public,MO: 06:00am-06:00pm; TU: 06:00am-06:00pm; WE: 06:00am-06:00pm; TH: 06:00am-06:00pm; FR: 06:00am-06:00pm; SA: 07:00am-05:00pm; SU: Closed,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6078691,-122.3196562,2021-08-04,147750,2021-08-04 00:20:18 UTC,,,,2018-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,531616 - Marion & Minor Garage,1101 Madison Street,,Seattle,WA,98104,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6091997,-122.3241094,2021-08-04,147751,2021-08-04 00:20:18 UTC,,,,2019-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,Queen Anne Square,200 West Mercer Street,,Seattle,WA,98119,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6246042,-122.3593182,2021-08-04,147753,2021-08-04 00:20:18 UTC,,,,2014-01-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$3.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,Washington State Convention Center Parking Garage,705 Pike ST,"The stations are located on the Blue Level, aisle A. The garage opens at 5:30 am and closes at midnight.",Seattle,WA,98101,,800-663-5633,E,,Public,MO: 06:00am-12:00am; TU: 06:00am-12:00am; WE: 06:00am-12:00am; TH: 06:00am-12:00am; FR: 06:00am-12:00am; SA: 06:00am-12:00am; SU: 06:00am-12:00am,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,47.611378281765,-122.3314401402,2021-08-04,147754,2021-08-04 00:20:18 UTC,,,,2016-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$2.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,Dimension Seattle,225 Cedar Street,,Seattle,WA,98121,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6166344,-122.3495259,2021-08-04,147755,2021-08-04 00:20:18 UTC,,,,2019-07-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,101 Elliott,101 Elliott Avenue West,"This station is located in a garage that is only available to the public M-F from 7am - 7pm. There is a parking garage fee which is separate from the fee to use the electric vehicle charging station. 

There is a $40 fee to get your car out of the garage after 7pm.",Seattle,WA,98121,,800-663-5633,E,,Public,MO: 07:00am-07:00pm; TU: 07:00am-07:00pm; WE: 07:00am-07:00pm; TH: 07:00am-07:00pm; FR: 07:00am-07:00pm; SA: Closed; SU: Closed,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,47.619075,-122.359573,2021-08-04,147757,2021-08-04 00:20:18 UTC,,,,2014-01-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,
ELEC,Market Place Tower,2025 1st Avenue,Garage entrance on Lenora Street. Stations are located on Level F. Additional hourly garage rates apply.,Seattle,WA,98121,,800-663-5633,E,,Public,MO: 06:00am-11:00pm; TU: 06:00am-11:00pm; WE: 06:00am-11:00pm; TH: 06:00am-11:00pm; FR: 06:00am-11:00pm; SA: 06:00am-11:00pm; SU: 06:00am-11:00pm,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6114682,-122.3438233,2021-08-04,147758,2021-08-04 00:20:18 UTC,,,,2018-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50-$5.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,"531612 : PRISA Market Place Tower WA, LLC c/o CBRE",2025 1st Avenue,Stations are located on Level F. Additional hourly garage rates apply.,Seattle,WA,98121,,800-663-5633,E,,Public,MO: 06:00am-11:00pm; TU: 06:00am-11:00pm; WE: 06:00am-11:00pm; TH: 06:00am-11:00pm; FR: 06:00am-11:00pm; SA: 06:00am-11:00pm; SU: 06:00am-11:00pm,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6113722,-122.343703,2021-08-04,147759,2021-08-04 00:20:18 UTC,,,,2018-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50-$5.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,Inn At The Market,86 Pine Street,,Seattle,WA,98101,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6098122,-122.3413016,2021-08-04,147760,2021-08-04 00:20:18 UTC,,,,2015-01-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,1201 Third,"1201 Third Avenue
Suite 520",Garage fees apply. Please note public garage hours for access. Charging rates: $0.55/hr for first 4 hours.  $15.00/hr thereafter. **HOURS NOT PRORATED**,Seattle,WA,98101,,800-663-5633,E,,Public,MO: 05:00am-11:00pm; TU: 05:00am-11:00pm; WE: 05:00am-11:00pm; TH: 05:00am-11:00pm; FR: 05:00am-11:00pm; SA: 08:00am-09:00pm; SU: 10:00am-09:00pm,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6072826,-122.3360929,2021-08-04,147761,2021-08-04 00:20:18 UTC,,,,2017-06-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.55-$15.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,Pike Place Market,1901 Western Avenue,Garage parking fees apply.,Seattle,WA,98101,,800-663-5633,E,,Public,MO: 05:00am-02:00am; TU: 05:00am-02:00am; WE: 05:00am-02:00am; TH: 05:00am-02:00am; FR: 05:00am-02:00am; SA: 05:00am-02:00am; SU: 05:00am-02:00am,,,,,,9,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6091582,-122.3418441,2021-08-04,147762,2021-08-04 00:20:18 UTC,,,,2017-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,
ELEC,Gateway Transit Center,123 East Front Street,,Port Angeles,WA,98362,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,48.1197291,-123.4322999,2021-08-04,147763,2021-08-04 00:20:18 UTC,,,,2018-05-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50-$5.00/Hr Variable Parking Fee,,,,,,,,,,
