Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,Maguire Family of Dealerships,370 Elmira Rd,,Ithaca,NY,14850,,877-848-7174,E,,Public,24 hours daily,,,,,,1,2,,Non-Networked,,GPS,42.422535,-76.518884,2020-06-09,157971,2021-03-11 23:22:17 UTC,P,,,2020-05-15,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,
ELEC,EXECUTIVE PARK #4,2 Executive Blvd,,Montebello,NY,10901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.12011,-74.11662,2021-08-04,158243,2021-08-04 00:28:49 UTC,,,,2020-05-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SOUTHAMPTON HOS MAIN ENTRANCE,240 Meeting House Ln,,Southampton,NY,11968,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.88548,-72.380628,2021-08-04,158485,2021-08-04 00:28:49 UTC,,,,2020-06-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TOM HOMMOCKS RINK,74 Hommocks Rd,,Larchmont,NY,10538,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.933502,-73.74707,2021-08-04,158512,2021-08-04 00:28:49 UTC,,,,2020-06-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CENTROTHERM CENTRO F1,427 S Pearl St,,Albany,NY,12202,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.637853,-73.758948,2021-08-04,158535,2021-08-04 00:28:49 UTC,,,,2020-06-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MARKET 32 EV SARANAC EV1,1930 Saranac Ave,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.294688,-74.011179,2021-08-04,158556,2021-08-04 00:28:49 UTC,,,,2020-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Locey Lane,1 Locey Ln,,Central Valley,NY,10917,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,200-8,41.315289,-74.135275,2020-07-13,158614,2021-03-11 23:22:17 UTC,P,,,2020-02-20,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,
ELEC,BURNS MGT OXFORD 1,6211 Johnston Rd,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.68476,-73.868251,2021-08-04,162126,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BURNS MGT SGA 2,21 Seward St,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.087484,-73.795458,2021-08-04,162127,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BURNS MGT SGA 5,19 Seward St,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.087249,-73.795773,2021-08-04,162128,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ULSTER COUNTY PROBATION DEPT,733 Broadway,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.931091,-74.010589,2021-08-04,162129,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ULSTER COUNTY TRUDY RESNICK,50 Center St,,Ellenville,NY,12428,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.717754,-74.396401,2021-08-04,162130,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVCS@MUNI LOT KINDERHOOK VILL,7 Hudson St,,Kinderhook,NY,12106,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.39481,-73.697553,2021-08-04,162131,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NW HOSPITAL NORTH WEST UNIT,400 E Main St,,Mount Kisco,NY,10549,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.195543,-73.725817,2021-08-04,162132,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TOK EVSE TOWN OF KINDERH,3211 Church St,,Valatie,NY,12184,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.415531,-73.676855,2021-08-04,162133,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ALBANY COUNTY RAIL TRAIL,839 Kenwood Ave Rail Trail,,Slingerlands,NY,12159,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.629269,-73.863661,2021-08-04,162134,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NATIONAL GRID BUFFALO STATE,1300 Elmwood Ave,,Buffalo,NY,14222,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.931359,-78.879109,2021-08-04,162136,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BEDFORD_EV TOWN COURT 2,307 Bedford Rd,,Bedford Hills,NY,10507,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.239725,-73.698992,2021-08-04,162137,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GARBER ROC SHOP 02,3925 W Henrietta Rd,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.074691,-77.64485,2021-08-04,162138,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,COLCHESTER EV DOWNSVILLEDINER,15185 NY-30,,Downsville,NY,13755,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.079406,-74.993625,2021-08-04,162139,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ATLANTIC HONDA ATLANTIC,1375 Sunrise Hwy,,Bay Shore,NY,11706,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.734634,-73.257183,2021-08-04,162140,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TPS AMC DOWNTOWN,22 Holland Ave,,Albany,NY,12209,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.64623,-73.77293,2021-08-04,162141,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,N SYR  LOT N SYRACUSE,106 Fergerson Ave,,Syracuse,NY,13212,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.135279,-76.130647,2021-08-04,162142,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ERLOWEST ERLOWEST #1,3178 Lake Shore Drive,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.447617,-73.69569,2021-08-04,162143,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SOLVAY LIBRARY STATION 1,615 Woods Rd,,Syracuse,NY,13209,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.057832,-76.207413,2021-08-04,162144,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF ONEONTA DIETZ STREET,37 Dietz St,,Oneonta,NY,13820,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.455733,-75.06276,2021-08-04,162145,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ICE RINK TENNIS COURTS,311 Washington Ave Ext,,Saugerties,NY,12477,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.086179,-73.951671,2021-08-04,162146,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,RPI 1 RPI FLEET,2144 Burdett Ave,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.732209,-73.671332,2021-08-04,162147,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NEW STATION 01,1055 E Jericho Turnpike,,Huntington,NY,11743,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.835537,-73.369803,2021-08-04,162149,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IBEW139 EDUCATI STATION 1,415 W 2nd St,,Elmira,NY,14901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.089325,-76.816073,2021-08-04,162150,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IBEW 325 STATION 1,142 Corporate Dr,,Binghamton,NY,13904,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.101268,-75.817186,2021-08-04,162151,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MIDDLE COUNTRY SELDEN,575 Middle Country Rd,,Selden,NY,11784,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.867476,-73.033034,2021-08-04,162152,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ERIE COUNTY COMO PARK,2220 Como Park Blvd,,Lancaster,NY,14086,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.88817,-78.660489,2021-08-04,162153,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WCS NS1 SOUTHERN,2300 Southern Blvd,,Bronx,NY,10460,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.850625,-73.881132,2021-08-04,162156,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TRISTATELUXURY LOT CHARGER,1249 E Jericho Turnpike,,Huntington,NY,11743,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.832688,-73.359725,2021-08-04,162157,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DOUBLEDAY EV COOPERSTOWN 1,2 Doubleday Ct,,Cooperstown,NY,13326,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.700018,-74.926284,2021-08-04,162158,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STARR LIBRARY STARR LIBRARY,68 W Market St,,Rhinebeck,NY,12572,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.92638,-73.918381,2021-08-04,162159,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LOCKS PLAZA LOCK PLAZA,1 Locks Plaza,,Lockport,NY,14094,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.16932,-78.695433,2021-08-04,162160,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ALBANY COUNTY NURSING HOME,780 Albany Shaker Rd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.74327,-73.814908,2021-08-04,162162,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WOODLAWN GARAGE WOODLAWN,37 Woodlawn Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.084416,-73.78644,2021-08-04,162164,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MASPETH FEDERAL MASPETH 1,56-18 69th St,,Maspeth,NY,11378,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.726232,-73.895705,2021-08-04,162165,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NY STATE PARKS HARBOR PARK,1111 Fuhrmann Boulevard,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.845382,-78.863831,2021-08-04,162166,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ERIE COUNTY CHESTNUT RIDGE,6121 Chestnut Ridge Rd,,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.722323,-78.7443,2021-08-04,162167,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IBEW LU86 IBEW LU86,2300 E River Rd,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.096721,-77.676694,2021-08-04,162168,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WEST HERR HONDA STATION 01,6120 S Transit Rd,,Lockport,NY,14094,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.127954,-78.697391,2021-08-04,162169,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ULSTER COUNTY HEALTH DEPT 3,239 Golden Hill Dr,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.917121,-74.019023,2021-08-04,162170,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ULSTER COUNTY COURTHOUSE 1,285 Wall Street,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.932845,-74.020676,2021-08-04,162171,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ULSTER COUNTY OFFICE BUILDING,244 Fair Street,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.932984,-74.017134,2021-08-04,162172,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ROCHESTER NY ROC CITY HALL1,30 Church St,,Rochester,NY,14614,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.156992,-77.614895,2021-08-04,162173,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ALBANY COUNTY TIMES UNION GA2,100 Beaver St,,Albany,NY,12207,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.649236,-73.756103,2021-08-04,162174,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,JATC LU840 JATC LU840,1401 NY-5,,Geneva,NY,14456,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.86074,-77.049868,2021-08-04,162175,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,JATC LU41 JATC LU41,3546 California Rd,,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.787197,-78.787821,2021-08-04,162176,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NATIONAL GRID KOHLS HUDSON,488 Fairview Ave,,Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.281075,-73.751372,2021-08-04,162177,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,JATC LU25 JATC LU25,370 Vanderbilt Motor Pkwy,,Hauppauge,NY,11788,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.808219,-73.241735,2021-08-04,162178,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LIA HONDA SHOP2,4891 Transit Rd,,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.980741,-78.695452,2021-08-04,162179,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LIA HONDA STATION1,4871 NY-78,,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.980606,-78.696452,2021-08-04,162180,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VILLAGEHALL VILLAGE HALL,76 E Market St,,Rhinebeck,NY,12572,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.926403,-73.909853,2021-08-04,162181,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,JATC LU 363 LU 363 1,67 Commerce Dr S,,Harriman,NY,10926,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.309697,-74.133095,2021-08-04,162182,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DEWITT EV 1 STATION 2,5400 Butternut Drive,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.046277,-76.049236,2021-08-04,162183,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,RXR REALTY 68 SSR,58-68 S Service Rd,,Melville,NY,11747,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.781684,-73.43902,2021-08-04,162184,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CORNELL STATLER 2,343 Campus Rd,,Ithaca,NY,14853,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.44552,-76.481083,2021-08-04,162185,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,RED HOOK V. RED HOOK,7477 S Broadway,,Red Hook,NY,12571,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.994604,-73.87644,2021-08-04,162186,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TIBA 45766 N COUNTRY,43373/521 Collins Landing Rd,,Alexandria Bay,NY,13607,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.29482,-75.975867,2021-08-04,162187,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CDTA TRAIN STATION,443 East St,,Rensselaer,NY,12144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.64059,-73.740738,2021-08-04,162189,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SUNY NEW PALTZ SUNY NEW PALTZ,98 S Manheim Blvd,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.738917,-74.080123,2021-08-04,162190,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SUNY NEW PALTZ ELTING GYM 1,1 Sojourner Way,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.742648,-74.084088,2021-08-04,162191,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,OUTSIDE SHOP01,175 Freemans Bridge Rd,,Schenectady,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.845972,-73.943175,2021-08-04,162192,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,AUSTERLITZ EVSE AUSTERLITZ EVSE,812 NY-203,,Spencertown,NY,12165,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.323037,-73.545487,2021-08-04,162193,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NATIONAL GRID U OF ALBANY,Collins Circle,,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.688931,-73.823026,2021-08-04,162194,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NATIONAL GRID VENT GUILDERLND,2080 Western Ave,,Guilderland,NY,12084,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.697495,-73.890942,2021-08-04,162195,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NATIONAL GRID KOHLS SARATOGA,79 Weibel Rd,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.097209,-73.746601,2021-08-04,162196,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
