Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,SARATOGA CITY LIBRARY,13650 Saratoga Ave,,Saratoga,CA,95070,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.270174,-122.015743,2021-08-04,160209,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,RIALTO IN-N-OUT IN N OUT 1,158-170 E Easton St,,Rialto,CA,92376,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.134405,-117.369395,2021-08-04,160211,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VTA BERRYESSA 1,925 Berryessa Station Way Parking Structure,,San Jose,CA,95133,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.36691,-121.873819,2021-08-04,160212,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VTA MILPITAS 14,1755 S. Milpitas Boulevard Parking Structure,,Milpitas,CA,95035,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.41078,-121.89044,2021-08-04,160213,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VTA MILPITAS 6,700 Montague Expy,,Milpitas,CA,95035,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.410806,-121.890043,2021-08-04,160214,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BROOKFIELD WEST 333 S HOPE EV10,333 S Hope St,,Los Angeles,CA,90071,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.053651,-118.253802,2021-08-04,160215,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,4A CHARGERS MAIN GARAGE 4A,900 North Point St,,San Francisco,CA,94109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.806046,-122.422422,2021-08-04,160216,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BEVERLY HILLS 450 N CRESCENT1,450 N Crescent Dr,,Beverly Hills,CA,90210,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.07304,-118.401338,2021-08-04,160217,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PARK AND RIDE CALABASAS 1,23577 Calabasas Rd,,Calabasas,CA,91302,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.157251,-118.64124,2021-08-04,160218,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DLR DLH 05,1150 W Magic Way,,Anaheim,CA,92802,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.810429,-117.927977,2021-08-04,160219,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TOPANGA STATION 10,Kittridge St,,Los Angeles,CA,91303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.190928,-118.604839,2021-08-04,160220,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TOPANGA STATION 8,6573-6579 Owensmouth Ave,,Los Angeles,CA,91303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.189265,-118.601848,2021-08-04,160221,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TOPANGA STATION 4,6700 Topanga Canyon Blvd,,Los Angeles,CA,91303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.191643,-118.603067,2021-08-04,160222,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TOPANGA STATION 7,6573 Owensmouth Ave,,Los Angeles,CA,91303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.189223,-118.601894,2021-08-04,160223,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LBA REALTY PS3 STATION 6,3171 Michelson Dr,,Irvine,CA,92612,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.674629,-117.841476,2021-08-04,160224,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VISITOR CENTER NASAVISITORCTR5,NASA Pkwy,,Mountain View,CA,94043,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.409166,-122.063557,2021-08-04,160225,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CIVIC CENTER CIVICCENTER100,14101-14147 13th St,,Westminster,CA,92683,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.755826,-117.985665,2021-08-04,160226,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VISITOR CENTER NASAVISITORCTR3,Nasa Pkwy,,Mountain View,CA,94043,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.409294,-122.063492,2021-08-04,160227,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CENTER TOWER L1 WEST 04,650 Town Center Dr,,Costa Mesa,CA,92626,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.693626,-117.882771,2021-08-04,160228,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CPEX VISTA COURTS 1,County Complex,,Vista,CA,92081,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.191604,-117.254759,2021-08-04,160229,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HPD HFD PD WEST,Fuller Way,,Hanford,CA,93230,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.329713,-119.64716,2021-08-04,160230,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HUNTINGTONBEACH PIER PLAZA 1,1128 Pacific Coast Hwy,,Huntington Beach,CA,92648,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.65738,-118.002931,2021-08-04,160231,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DUAL CHARGER A EV 3 AND 4,55 S Lake Ave,,Pasadena,CA,91101,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.14519,-118.133161,2021-08-04,160232,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HUNTINGTONBEACH BELLA TERRA 1,7777 Edinger Ave,,Huntington Beach,CA,92647,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.732799,-117.994281,2021-08-04,160233,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HUNTINGTONBEACH MAIN STREET 1,200 Main St,,Huntington Beach,CA,92648,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.658593,-118.000251,2021-08-04,160234,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HUNTINGTONBEACH CITY HALL 1,333 Union Ave,,Huntington Beach,CA,92648,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.678488,-117.999289,2021-08-04,160235,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BEVERLY HILLS 471 S ROXBURY 1,471 S Roxbury Dr,,Beverly Hills,CA,90212,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.057039,-118.406483,2021-08-04,160236,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MUNICIPAL SENIOR CENTER 1,17967 Bushard St,,Fountain Valley,CA,92708,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.702148,-117.963647,2021-08-04,160237,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MUNICIPAL TENNIS COURTS,16272 Brookhurst St,,Fountain Valley,CA,92708,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.726695,-117.953282,2021-08-04,160238,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVSP WEST HOLLY PLUMMER PARK 1,1140 N Vista St,,West Hollywood,CA,90046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.09205,-118.351238,2021-08-04,160239,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVSP WEST HOLLY WEHO LIBRARY 1,625 N San Vicente Blvd,,West Hollywood,CA,90069,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.081725,-118.384257,2021-08-04,160240,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SOMO VILLAGE SOMO 1300 E 7-8,1300 Valley House Dr East,,Rohnert Park,CA,94928,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.323773,-122.680163,2021-08-04,160241,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TARGET DC,1242 Dana Dr,,Redding,CA,96003,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.586107,-122.348845,2021-08-04,160243,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VISITOR CENTER NASAVISITORCTR4,Nasa Pkwy,,Mountain View,CA,94043,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.409242,-122.063514,2021-08-04,160244,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PRESIDIO VIEW EV1,1440 Hotel Cir N,,San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.760077,-117.175589,2021-08-04,160245,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,COLONY 8 P1 STATION 1,322 Golden Shore,,Long Beach,CA,90802,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.764097,-118.199261,2021-08-04,160246,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCCOA EVS4-15,2910 Tannery Way,,Santa Clara,CA,95054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.383906,-121.982321,2021-08-04,160247,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCCOA EVS5-3,2910 Way,,Santa Clara,CA,95054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.383905,-121.98265,2021-08-04,160248,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DMND MTN CSO DIAMOND MT1,900 Skyline Rd,,Susanville,CA,96130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.430832,-120.657722,2021-08-04,160249,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCCOA EVS5-15,3600 Tannery Way,,Santa Clara,CA,95054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.383865,-121.982966,2021-08-04,160250,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,1919 SM STATION 1,1919 Santa Monica Blvd,,Santa Monica,CA,90404,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.028811,-118.480761,2021-08-04,160251,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CTS CHARGEPOINT CLOCKTOWER 1,630 Hansen Way,,Palo Alto,CA,94304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.419447,-122.139793,2021-08-04,160252,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC 1071 CAMLBACK 1,1071 Camelback St,,Newport Beach,CA,92660,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.640881,-117.866258,2021-08-04,160253,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PAS CHARGEPOINT PA SQUARE 2A,6 Palo Alto Square,,Palo Alto,CA,94306,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.420186,-122.141406,2021-08-04,160254,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ESSEX BUNKER HILL,234 S Figueroa St,,Los Angeles,CA,90012,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.055486,-118.253889,2021-08-04,160255,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF REDWOOD MAIN LIBRARY 1,1016-1022 Middlefield Rd,,Redwood City,CA,94063,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.484251,-122.227712,2021-08-04,160256,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SKYWAY LANDING STATION 2,955 Skyway Rd,,San Carlos,CA,94070,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.50779,-122.247064,2021-08-04,160257,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GURDWARA DUAL STATION GW,3636 Gurdwara Avenue,,San Jose,CA,95148,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.325275,-121.76473,2021-08-04,160258,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CIVITA CHARGERS CIVITA BLVD 6,7894 Civita Blvd,,San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.777482,-117.148175,2021-08-04,160259,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CIVITA CHARGERS CIVITA BLVD 1,7840 Civita Blvd,,San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.77728,-117.150796,2021-08-04,160260,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ROOFTOP GARAGE SEPULVEDA 3,6000 Sepulveda Blvd,,Culver City,CA,90230,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.9849,-118.394827,2021-08-04,160261,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CIVITA CHARGERS WESTSIDE 1,7860 Westside Dr,,San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.776229,-117.151084,2021-08-04,160263,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,THE BLOCK STATION 3,43830 Pacific Commons Blvd,,Fremont,CA,94538,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.499935,-121.969986,2021-08-04,160264,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCCOA 1SEV-4.,2910 Tannery,,Santa Clara,CA,95054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.382923,-121.980994,2021-08-04,160265,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CSUSB N- STATION 9,5500 University Pkwy Lot N,,San Bernardino,CA,92407,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.184316,-117.322673,2021-08-04,160266,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PAS CHARGEPOINT PA SQUARE 1B,5-6 Palo Alto Square,,Palo Alto,CA,94306,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.420399,-122.141202,2021-08-04,160267,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,2400 GENG ROAD STATION 3,2400 Geng Road,,Palo Alto,CA,94303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.451739,-122.12213,2021-08-04,160268,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SHADOW CLIFFS STATION 01,Lake Trail,,Pleasanton,CA,94566,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.670074,-121.843588,2021-08-04,160269,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC SCBC 15495 02,15495 Sand Canyon Ave,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.670053,-117.766947,2021-08-04,160270,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC 9620 TC 01,9620 Towne Centre Dr,,San Diego,CA,92121,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.882529,-117.210542,2021-08-04,160271,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,RAPID GAS STATION 2,9815 National Blvd,,Los Angeles,CA,90034,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.031509,-118.400093,2021-08-04,160272,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE CO OFC 117 WTRWRKS 02,15776 Laguna Canyon Rd,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.664748,-117.761567,2021-08-04,160273,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVSP WEST HOLLY PLUMMER PARK 2,1130 N Vista St,,West Hollywood,CA,90046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.092052,-118.35118,2021-08-04,160274,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,USC CAMPUS USC SHRINE NE#5,625 W Jefferson Blvd,,Los Angeles,CA,90007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.022642,-118.280772,2021-08-04,160275,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GRANITE PROP 2600 W OLIVE 1,2600 W Olive,,Burbank,CA,91505,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.159273,-118.330095,2021-08-04,160276,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,THE COVE EV GL1 9,121 Oyster Point Blvd,,South San Francisco,CA,94080,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.663367,-122.39652,2021-08-04,160277,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC SCBC 15485 02,15485 Sand Canyon,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.670909,-117.768448,2021-08-04,160278,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,THE COVE EV GL1 5,271-299 Oyster Point Blvd,,South San Francisco,CA,94080,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.662497,-122.397019,2021-08-04,160279,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCCOA EVS3-10,3333 Scott Blvd,,Santa Clara,CA,95054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.382516,-121.981695,2021-08-04,160280,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC SCS 3363 L2 02,3363 Octavius Dr,,Santa Clara,CA,95054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.381912,-121.96948,2021-08-04,160281,2021-08-04 00:28:49 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
